Source,Target,Weight
2179,529,9.3907735E-4
2172,2593,9.3907735E-4
2172,2402,0.0011738467
2172,2143,9.3907735E-4
2172,2147,7.0430804E-4
2172,2102,0.0011738467
1489,3856,8.216927E-4
1489,465,7.0430804E-4
3050,2908,8.216927E-4
3050,150,0.0010564621
3687,1543,0.0025824627
3687,1563,0.0015260007
1212,3652,0.0022303087
2253,2593,8.216927E-4
2253,2495,8.216927E-4
1805,2593,0.0011738467
1805,2740,0.0026998473
3226,3348,0.0010564621
3226,2531,0.0018781547
3226,186,8.216927E-4
3226,694,0.0012912314
1727,3647,9.3907735E-4
1727,2570,9.3907735E-4
1477,2062,0.0012912314
1164,2694,0.0029346168
1164,2593,0.0028172322
1164,2531,0.010447236
1164,3609,9.3907735E-4
1164,186,0.0028172322
1164,694,0.0066909264
2922,2376,0.0023476933
2922,563,7.0430804E-4
2922,320,0.0019955393
2922,4,0.0069256956
505,3310,8.216927E-4
670,1359,7.0430804E-4
1094,2623,9.3907735E-4
1094,80,0.0014086161
1094,2593,8.216927E-4
1094,3532,7.0430804E-4
1094,3179,0.0012912314
1094,715,0.0019955393
1094,1722,0.0016433854
1094,2147,0.008334312
1094,3942,0.0010564621
419,1686,0.0015260007
1225,731,0.0014086161
837,1570,0.0028172322
2909,2266,7.0430804E-4
2909,2189,0.0022303087
2909,293,0.0042258482
2909,3568,0.0010564621
2909,226,0.0010564621
2909,1931,0.0014086161
2909,3748,7.0430804E-4
2909,1966,0.021598779
2909,669,0.0046953866
2015,2920,7.0430804E-4
290,55,7.0430804E-4
149,2951,0.0025824627
3208,1123,8.216927E-4
3208,975,0.0057518487
3839,2497,0.0010564621
210,3780,9.3907735E-4
210,186,0.0034041554
210,986,9.3907735E-4
406,3497,9.3907735E-4
406,2312,0.0016433854
406,2547,0.0012912314
3365,3369,8.216927E-4
3365,3566,0.0014086161
3365,3192,0.016433854
3365,3203,0.0035215402
3365,2593,0.008099542
3365,2807,8.216927E-4
3365,2410,9.3907735E-4
3365,2879,0.0056344643
3365,1953,0.0010564621
3365,3652,0.0012912314
3365,211,0.0025824627
3365,1144,0.0012912314
3365,3165,0.18241578
3365,1577,0.0015260007
3365,733,0.0022303087
3365,2247,0.0018781547
3365,1686,7.0430804E-4
3365,1308,0.0031693862
3365,514,0.0011738467
3365,150,0.04554525
3365,16,0.0014086161
3365,403,0.0025824627
3365,2716,0.0028172322
3365,3666,0.0011738467
2560,2728,8.216927E-4
2289,3967,7.0430804E-4
3283,486,0.0021129241
2312,486,8.216927E-4
2312,3939,8.216927E-4
2312,2694,9.3907735E-4
2312,2103,0.0028172322
2312,2593,0.0023476933
2312,2531,7.0430804E-4
2312,1478,0.0024650781
2312,631,0.0032867708
2312,3796,0.0011738467
2312,2205,8.216927E-4
2312,2752,0.015964314
2312,954,0.0022303087
2312,2878,0.0032867708
2312,715,0.0014086161
3096,3343,0.0019955393
3096,1197,8.216927E-4
3096,3802,9.3907735E-4
3096,3939,7.0430804E-4
3096,545,0.0052823103
3096,3692,9.3907735E-4
3096,1562,8.216927E-4
3096,2354,0.0011738467
3096,3348,8.216927E-4
3096,1819,8.216927E-4
3096,1462,0.0018781547
3096,2694,0.007747388
3096,1623,0.009860313
3096,1316,9.3907735E-4
3096,2769,7.0430804E-4
3096,2571,0.0039910786
3096,1052,0.0034041554
3096,2497,0.0032867708
3096,2593,0.007395234
3096,3389,0.0010564621
3096,3803,7.0430804E-4
3096,3064,9.3907735E-4
3096,743,9.3907735E-4
3096,862,0.0012912314
3096,1734,0.0017607701
3096,1987,8.216927E-4
3096,3736,0.0028172322
3096,3593,0.0014086161
3096,3088,0.0034041554
3096,1737,8.216927E-4
3096,1379,0.0032867708
3096,1930,9.3907735E-4
3096,3557,0.0010564621
3096,2993,9.3907735E-4
3096,571,0.008216927
3096,2474,0.0012912314
3096,2582,0.0049301563
3096,3448,8.216927E-4
3096,3353,9.3907735E-4
3096,1501,0.0012912314
3096,3034,7.0430804E-4
3096,3859,0.0023476933
3096,3528,9.3907735E-4
3096,1433,0.0012912314
3096,2562,0.0010564621
3096,2749,0.0039910786
3096,833,9.3907735E-4
3096,3881,7.0430804E-4
3096,2315,0.008099542
3096,1452,0.02864186
3096,150,8.216927E-4
3096,93,0.0011738467
3096,1958,0.0025824627
3096,3622,0.0011738467
3096,1883,9.3907735E-4
3096,1151,8.216927E-4
3096,1377,7.0430804E-4
3096,4,0.0010564621
2702,3736,9.3907735E-4
3637,2912,0.0012912314
1030,3276,9.3907735E-4
763,2833,0.0011738467
763,1454,8.216927E-4
763,2694,0.0046953866
763,2951,0.0026998473
763,818,0.0036389248
763,2813,0.022068318
763,2531,0.0010564621
763,3652,0.0010564621
763,211,9.3907735E-4
763,2474,0.0010564621
763,234,0.0011738467
763,3796,0.0022303087
763,226,0.0010564621
763,694,7.0430804E-4
763,2197,0.0012912314
763,1888,0.0018781547
763,3317,7.0430804E-4
3255,2712,8.216927E-4
3255,2943,8.216927E-4
3255,162,0.0012912314
3255,1377,0.007160465
2593,3163,0.009977696
2593,517,7.0430804E-4
2593,3588,0.0016433854
2593,2932,7.0430804E-4
2593,2994,0.0030520014
2593,8,0.0010564621
2593,12,0.0014086161
2593,3157,0.0014086161
2593,1517,8.216927E-4
2593,3939,0.07747388
2593,2349,0.0012912314
2593,888,8.216927E-4
2593,1442,0.0048127715
2593,3047,0.008686465
2593,2589,0.0019955393
2593,2326,0.08393004
2593,262,0.0029346168
2593,2476,0.003873694
2593,108,0.0023476933
2593,1155,0.0048127715
2593,3692,0.019955393
2593,257,8.216927E-4
2593,3647,0.0053996947
2593,809,0.0014086161
2593,584,8.216927E-4
2593,2295,0.012208005
2593,1550,0.0018781547
2593,3003,0.0019955393
2593,3721,0.0023476933
2593,1165,0.0012912314
2593,2715,8.216927E-4
2593,2694,0.07371757
2593,2791,8.216927E-4
2593,3079,8.216927E-4
2593,3470,8.216927E-4
2593,928,0.0052823103
2593,2648,0.02535509
2593,3192,0.0022303087
2593,529,0.08428219
2593,3166,8.216927E-4
2593,2573,0.0011738467
2593,3780,0.009977696
2593,284,0.0024650781
2593,729,0.0014086161
2593,2446,0.0011738467
2593,2960,0.0021129241
2593,1179,8.216927E-4
2593,1052,0.013147083
2593,1715,0.0014086161
2593,2179,0.0010564621
2593,3050,0.0016433854
2593,1727,9.3907735E-4
2593,3208,0.0012912314
2593,3839,0.0014086161
2593,210,0.0035215402
2593,763,0.0010564621
2593,421,7.0430804E-4
2593,491,0.0024650781
2593,876,0.0010564621
2593,1518,8.216927E-4
2593,2807,0.015142622
2593,1267,0.0061040027
2593,2284,7.0430804E-4
2593,2753,0.011973237
2593,1987,0.011621082
2593,3095,0.0031693862
2593,2970,0.0016433854
2593,1866,8.216927E-4
2593,60,0.0011738467
2593,69,0.018898932
2593,1330,0.013264468
2593,3535,0.0048127715
2593,1198,0.0014086161
2593,2141,0.0011738467
2593,322,0.0010564621
2593,709,8.216927E-4
2593,2908,0.0010564621
2593,1707,0.0021129241
2593,354,0.0084516965
2593,2734,0.0015260007
2593,1490,0.0035215402
2593,1806,9.3907735E-4
2593,2410,0.044606175
2593,3411,0.0021129241
2593,2262,0.0018781547
2593,2828,0.0030520014
2593,3902,0.0014086161
2593,2879,0.0014086161
2593,1194,9.3907735E-4
2593,3532,0.0010564621
2593,1641,0.0017607701
2593,838,0.0053996947
2593,2962,0.007160465
2593,1494,0.0017607701
2593,777,0.0010564621
2593,3452,9.3907735E-4
2593,1478,0.013968776
2593,2177,0.0019955393
2593,18,0.0011738467
2593,376,0.0051649255
2593,2171,0.0011738467
2593,1041,8.216927E-4
2593,2921,0.0029346168
2593,3468,0.007512619
2593,596,0.0018781547
2593,3760,0.0016433854
2593,3297,0.0049301563
2593,713,7.0430804E-4
2593,4022,0.020894472
2593,2526,0.015964314
2593,248,0.008921235
2593,2830,0.0055170795
2593,634,0.0062213875
2593,1162,0.0037563094
2593,2073,8.216927E-4
2593,2406,0.0046953866
2593,571,0.01432093
2593,3525,0.0022303087
2593,758,0.0017607701
2593,234,0.008216927
2593,594,0.0069256956
2593,1778,0.0025824627
2593,160,0.0026998473
2593,2901,0.0010564621
2593,2434,0.0030520014
2593,2054,0.0010564621
2593,119,0.0010564621
2593,3796,0.0043432326
2593,221,0.0014086161
2593,1762,0.0017607701
2593,3080,0.035332784
2593,2061,0.0010564621
2593,1440,7.0430804E-4
2593,3379,0.0025824627
2593,3572,0.0011738467
2593,151,0.0012912314
2593,2023,0.0010564621
2593,138,0.0012912314
2593,1874,8.216927E-4
2593,815,0.0024650781
2593,167,8.216927E-4
2593,692,0.0012912314
2593,854,0.0010564621
2593,303,9.3907735E-4
2593,3773,0.009625543
2593,2239,0.0011738467
2593,2342,0.0026998473
2593,3516,0.0011738467
2593,3827,0.0025824627
2593,3976,7.0430804E-4
2593,1725,0.0063387724
2593,1670,0.003873694
2593,3797,0.0036389248
2593,2495,0.0034041554
2593,3740,0.0011738467
2593,2794,0.0010564621
2593,2074,9.3907735E-4
2593,2850,8.216927E-4
2593,731,0.012677545
2593,1967,0.0010564621
2593,623,0.0057518487
2593,2946,0.0017607701
2593,522,0.0016433854
2593,714,0.0076300036
2593,1564,0.0032867708
2593,2663,0.0016433854
2593,1191,7.0430804E-4
2593,1119,0.0029346168
2593,2163,0.0011738467
2593,2132,7.0430804E-4
2593,4027,9.3907735E-4
2593,2646,8.216927E-4
2593,1651,0.0025824627
2593,1569,0.008099542
2593,3469,0.0018781547
2593,1169,0.0019955393
2593,959,0.00903862
2593,2746,0.0017607701
2593,767,0.0026998473
2593,2173,0.0041084634
2593,934,0.0010564621
2593,3276,0.0028172322
2593,2967,0.0028172322
2593,1308,0.0062213875
2593,715,0.008686465
2593,2503,9.3907735E-4
2593,3069,0.03650663
2593,3580,8.216927E-4
2593,3890,0.0043432326
2593,2584,8.216927E-4
2593,2722,0.0015260007
2593,2079,0.0023476933
2593,694,0.021011855
2593,4010,8.216927E-4
2593,3169,9.3907735E-4
2593,1507,0.0011738467
2593,3417,0.0021129241
2593,2167,0.012442775
2593,2136,7.0430804E-4
2593,3978,0.0029346168
2593,1757,0.0043432326
2593,632,0.0025824627
2593,2484,0.0011738467
2593,514,0.013029698
2593,1136,9.3907735E-4
2593,4011,0.0062213875
2593,1337,0.0016433854
2593,2604,8.216927E-4
2593,1523,0.0042258482
2593,1091,0.008921235
2593,812,7.0430804E-4
2593,3133,0.0016433854
2593,1281,0.0021129241
2593,3675,0.0015260007
2593,2175,0.008099542
2593,2563,0.0011738467
2593,1633,0.0010564621
2593,902,0.003873694
2593,2585,0.0023476933
2593,668,0.0017607701
2593,750,0.0010564621
2593,3424,0.0026998473
2593,2570,0.09202958
2593,3942,0.0032867708
2593,4020,8.216927E-4
2593,518,0.014907853
2593,2102,0.0014086161
2593,478,0.0016433854
2593,942,0.0017607701
2593,601,0.0018781547
2593,981,9.3907735E-4
2593,1966,0.0016433854
2593,3873,0.0070430804
2593,2439,9.3907735E-4
2593,3317,0.0049301563
2593,1366,7.0430804E-4
2593,721,0.0016433854
2593,669,8.216927E-4
2593,420,8.216927E-4
2593,2215,0.012912313
2593,3977,0.0011738467
2593,1377,0.0066909264
2593,1461,9.3907735E-4
2593,2716,0.0014086161
2593,4,0.0045780023
2021,3317,0.0017607701
3430,2593,9.3907735E-4
1895,1452,8.216927E-4
3318,1013,8.216927E-4
2920,3844,7.0430804E-4
2920,1458,0.0016433854
2920,595,0.0017607701
2920,2943,0.0015260007
2920,593,0.0025824627
2920,1478,0.0049301563
2920,1530,0.010799389
2920,1390,0.0016433854
2920,1268,0.0025824627
2920,3714,7.0430804E-4
2038,2832,8.216927E-4
3799,2994,0.0010564621
3799,2807,0.0011738467
3123,2593,0.0012912314
1880,3614,0.0015260007
3761,492,8.216927E-4
3389,566,0.007395234
3389,3088,0.0014086161
3389,684,0.0010564621
883,2368,0.0014086161
2048,3344,0.0010564621
2048,3379,7.0430804E-4
655,2200,0.0018781547
655,3354,8.216927E-4
655,2502,0.0045780023
3110,3348,7.0430804E-4
2332,3188,0.0015260007
3825,2807,0.0010564621
3825,2531,0.0018781547
3825,1628,0.0017607701
3742,529,7.0430804E-4
1070,2593,0.0019955393
1070,69,0.0012912314
1024,2753,0.0021129241
1024,3773,0.0045780023
3174,3889,0.0011738467
3174,1515,0.0010564621
2867,2326,7.0430804E-4
2867,3348,9.3907735E-4
2867,575,0.0010564621
491,2943,0.0032867708
491,1846,0.0010564621
1863,1096,0.0019955393
3275,1987,9.3907735E-4
3275,2337,7.0430804E-4
2463,2199,0.0072778496
1514,1155,8.216927E-4
1514,3229,0.0010564621
1647,2951,9.3907735E-4
1647,3760,7.0430804E-4
1647,3796,8.216927E-4
597,1877,0.0014086161
2380,3551,0.0021129241
111,1873,0.0014086161
111,3967,0.0049301563
111,3768,8.216927E-4
111,2167,0.0023476933
1411,3856,0.0018781547
1480,1715,0.0010564621
1480,2807,0.0011738467
3581,2402,9.3907735E-4
3581,2147,0.011855852
3577,3736,0.0014086161
1588,330,0.0019955393
1588,3349,8.216927E-4
1588,1052,0.0015260007
32,486,0.0019955393
32,1019,9.3907735E-4
32,457,8.216927E-4
32,2402,8.216927E-4
32,1226,8.216927E-4
32,715,8.216927E-4
32,2147,0.0012912314
3601,3773,0.0029346168
2234,2643,0.0010564621
1795,3279,0.0016433854
1795,3379,0.0039910786
2800,2474,0.0016433854
2523,285,0.0011738467
3519,1518,7.0430804E-4
3519,2551,8.216927E-4
3519,328,9.3907735E-4
3519,1757,7.0430804E-4
3808,4022,0.0018781547
3808,594,8.216927E-4
3273,3889,0.0017607701
3273,3362,0.0010564621
3273,2205,7.0430804E-4
1257,1686,0.0029346168
31,652,0.0011738467
31,2593,8.216927E-4
1689,3525,8.216927E-4
3484,354,0.0018781547
2307,179,0.0021129241
1861,186,0.0039910786
2825,2567,7.0430804E-4
2706,2531,7.0430804E-4
2706,1440,0.0015260007
1296,3842,0.0017607701
3415,4022,7.0430804E-4
3415,594,8.216927E-4
1553,3736,0.0015260007
2897,486,7.0430804E-4
2897,3468,0.0014086161
2897,714,8.216927E-4
2897,2173,0.0024650781
2897,251,7.0430804E-4
3336,1037,0.0014086161
3336,2297,8.216927E-4
1303,3889,0.0021129241
1303,2705,8.216927E-4
1654,2568,0.0016433854
968,730,9.3907735E-4
675,3157,0.0030520014
3510,1564,7.0430804E-4
3541,3256,8.216927E-4
3541,3525,0.0010564621
382,3503,0.0010564621
2236,726,0.0028172322
2846,3780,8.216927E-4
1506,3856,8.216927E-4
4026,772,0.0018781547
4026,354,8.216927E-4
3863,3889,0.009390773
3863,3652,7.0430804E-4
3863,1344,0.0018781547
3863,327,0.0010564621
129,2567,0.0014086161
129,3198,8.216927E-4
926,2526,0.0021129241
2145,3179,7.0430804E-4
1246,1582,9.3907735E-4
3693,1670,0.0021129241
1083,902,8.216927E-4
739,2694,8.216927E-4
4000,1764,0.0014086161
4000,2694,0.0041084634
4000,2593,0.0032867708
1293,2497,0.015729547
1293,2593,0.0026998473
1293,3551,0.0012912314
1293,2526,0.00880385
1293,2946,0.0010564621
1293,833,0.0017607701
1293,3749,9.3907735E-4
3024,3349,0.0012912314
1792,4,0.0016433854
3967,3889,0.0023476933
3967,1336,0.0023476933
3967,39,0.0016433854
3967,170,0.0058692335
3967,3348,0.0026998473
3967,2694,0.0024650781
3967,1052,0.0012912314
3967,1873,8.216927E-4
3967,2497,0.0012912314
3967,1212,9.3907735E-4
3967,2593,0.007160465
3967,1987,0.0010564621
3967,1181,0.0010564621
3967,3378,0.0011738467
3967,2951,0.0022303087
3967,3405,9.3907735E-4
3967,1720,0.0015260007
3967,179,0.0012912314
3967,1050,0.0023476933
3967,3892,0.0014086161
3967,2434,0.0017607701
3967,3796,7.0430804E-4
3967,3013,8.216927E-4
3967,3091,8.216927E-4
3967,2495,9.3907735E-4
3967,823,0.0015260007
3967,186,0.0017607701
3967,1686,0.0015260007
3967,3830,0.0053996947
3967,3429,0.0017607701
3967,1215,8.216927E-4
3967,1628,0.0012912314
3967,2167,0.0023476933
3967,3056,7.0430804E-4
3967,1091,9.3907735E-4
3967,1881,0.0018781547
3967,3086,9.3907735E-4
3967,1516,0.03744571
3967,3622,8.216927E-4
3967,3522,0.0014086161
3967,1377,0.0036389248
3967,4,8.216927E-4
135,3096,9.3907735E-4
3913,2648,0.0019955393
3913,1523,0.0051649255
3913,531,0.0019955393
3344,3379,9.3907735E-4
1518,3939,0.0024650781
3447,2402,0.0016433854
178,2937,0.0029346168
178,2531,0.0017607701
178,186,0.0044606174
3624,1686,0.0018781547
1131,3511,0.0010564621
2728,425,8.216927E-4
2728,2006,0.0011738467
3992,652,0.0010564621
3803,2410,0.0011738467
1876,3489,0.0010564621
1876,2571,9.3907735E-4
1876,2593,0.0011738467
1876,1840,0.0015260007
1876,3873,8.216927E-4
772,354,7.0430804E-4
772,1790,0.0021129241
1759,3522,8.216927E-4
1974,248,0.0029346168
2032,3348,9.3907735E-4
2032,1018,0.0010564621
2536,186,0.0017607701
2483,2410,0.003873694
3026,4,0.0014086161
1374,3523,0.0014086161
1374,2816,0.0010564621
1528,2316,7.0430804E-4
2807,1648,7.0430804E-4
2807,2507,0.0014086161
2807,2994,0.009625543
2807,39,0.0011738467
2807,3939,0.0011738467
2807,1442,0.0011738467
2807,710,0.0011738467
2807,262,0.033219863
2807,1155,0.0010564621
2807,3692,0.0012912314
2807,1617,9.3907735E-4
2807,3614,0.0011738467
2807,3348,0.0064561567
2807,3721,0.0015260007
2807,2694,0.017138163
2807,1867,0.0042258482
2807,1751,0.0012912314
2807,1125,0.0024650781
2807,3780,7.0430804E-4
2807,3270,0.0012912314
2807,2497,0.019251086
2807,3096,0.0010564621
2807,763,9.3907735E-4
2807,846,0.0012912314
2807,3016,8.216927E-4
2807,3967,0.0012912314
2807,168,0.0021129241
2807,1267,0.0034041554
2807,3664,0.0030520014
2807,1987,7.0430804E-4
2807,1067,0.008099542
2807,3085,0.0011738467
2807,69,0.0031693862
2807,3551,0.0016433854
2807,1892,0.0029346168
2807,850,8.216927E-4
2807,3920,0.0014086161
2807,2531,0.05610987
2807,2943,0.0011738467
2807,1940,0.0014086161
2807,2269,0.0012912314
2807,3569,0.0010564621
2807,18,0.0019955393
2807,912,0.0014086161
2807,3652,0.0025824627
2807,1482,0.0032867708
2807,3856,0.0010564621
2807,578,0.0012912314
2807,684,0.0016433854
2807,571,8.216927E-4
2807,3525,0.0011738467
2807,2474,0.023711704
2807,594,8.216927E-4
2807,2901,0.019838009
2807,3605,0.0014086161
2807,975,0.010329851
2807,1825,0.0028172322
2807,3594,7.0430804E-4
2807,2283,9.3907735E-4
2807,3353,0.0016433854
2807,3528,0.0014086161
2807,2495,7.0430804E-4
2807,1865,0.0010564621
2807,522,9.3907735E-4
2807,2004,0.0023476933
2807,3625,7.0430804E-4
2807,2365,0.0034041554
2807,3684,0.0030520014
2807,3069,9.3907735E-4
2807,2508,0.0015260007
2807,171,7.0430804E-4
2807,2167,8.216927E-4
2807,3943,0.0029346168
2807,1496,0.0053996947
2807,1371,0.0018781547
2807,514,0.0011738467
2807,3078,7.0430804E-4
2807,93,9.3907735E-4
2807,1057,9.3907735E-4
2807,1399,7.0430804E-4
2807,1401,8.216927E-4
2807,902,0.0010564621
2807,1051,0.0018781547
2807,518,0.0011738467
2807,1516,0.0011738467
2807,2660,0.0016433854
2807,669,7.0430804E-4
2807,1151,0.0012912314
2303,3365,7.0430804E-4
1692,3276,0.0014086161
509,2937,7.0430804E-4
509,2531,0.0010564621
509,522,8.216927E-4
509,186,0.0018781547
3708,552,0.0011738467
3708,2908,0.0015260007
3708,1892,9.3907735E-4
3708,3525,9.3907735E-4
3708,226,0.0011738467
2212,3096,9.3907735E-4
2212,2315,7.0430804E-4
1015,3004,0.0014086161
1015,3614,8.216927E-4
1015,3428,7.0430804E-4
1015,1006,0.0016433854
1015,3620,9.3907735E-4
1015,1685,9.3907735E-4
1015,3502,8.216927E-4
1015,2904,0.0017607701
1015,1226,7.0430804E-4
1015,567,0.0010564621
367,1226,0.0014086161
716,2269,8.216927E-4
716,3314,9.3907735E-4
1886,1982,0.0012912314
1821,3525,0.0015260007
940,2014,8.216927E-4
940,4022,0.009625543
3589,1648,0.0012912314
3589,2322,8.216927E-4
685,2312,9.3907735E-4
743,1883,7.0430804E-4
2265,3163,0.0010564621
2265,2694,0.0012912314
2265,2593,0.0022303087
2265,1686,8.216927E-4
2265,2030,7.0430804E-4
21,486,0.0029346168
21,482,7.0430804E-4
21,715,8.216927E-4
3823,1007,0.0014086161
2377,2593,0.0011738467
2129,2434,0.0026998473
453,2919,8.216927E-4
453,684,0.0016433854
723,2147,0.0010564621
1202,2312,0.0025824627
3895,2242,8.216927E-4
3303,3348,0.02335955
3303,1791,0.0031693862
3303,2593,0.022772625
3303,2807,0.0015260007
3303,2926,0.0044606174
3303,2753,0.0019955393
3303,3535,0.0011738467
3303,842,0.0062213875
3303,2410,0.0065735416
3303,2943,8.216927E-4
3303,2474,0.0012912314
3303,594,8.216927E-4
3303,1778,8.216927E-4
3303,1622,0.009742928
3303,3773,0.0034041554
3303,1218,0.0024650781
3303,3198,9.3907735E-4
3303,4031,0.0026998473
3303,1551,0.0018781547
3303,1651,0.0025824627
3303,959,0.0076300036
3303,2537,0.0012912314
3303,4011,8.216927E-4
3303,3038,0.0010564621
1040,39,0.0036389248
1040,845,0.0017607701
1040,59,7.0430804E-4
595,1530,0.0011738467
1138,421,0.0010564621
1854,2167,8.216927E-4
1854,1151,8.216927E-4
1012,4,7.0430804E-4
1498,345,0.0025824627
2182,623,8.216927E-4
1267,2258,9.3907735E-4
1267,888,0.0023476933
1267,48,7.0430804E-4
1267,3348,0.0012912314
1267,317,0.0021129241
1267,3298,0.008686465
1267,1052,0.0044606174
1267,105,0.0011738467
1267,3652,8.216927E-4
1267,211,0.0044606174
1267,2474,0.0045780023
1267,1778,8.216927E-4
1267,3379,0.0025824627
1267,3034,0.0053996947
1267,3352,8.216927E-4
1267,186,0.0021129241
1267,2709,8.216927E-4
1267,1628,0.0050475406
1267,694,0.0017607701
1267,1496,0.0058692335
1267,1523,0.0026998473
1267,3221,0.0010564621
1267,531,8.216927E-4
4015,1606,9.3907735E-4
113,2593,0.0010564621
113,692,7.0430804E-4
113,3881,8.216927E-4
2191,3736,0.0014086161
152,3363,9.3907735E-4
342,353,0.0017607701
342,571,9.3907735E-4
342,1725,0.0022303087
342,1564,0.0011738467
342,2020,0.0011738467
342,150,0.026294166
341,3372,0.0014086161
341,1222,0.0021129241
341,1215,0.0016433854
341,1628,0.0012912314
341,171,0.0014086161
1056,1104,0.0021129241
1056,2593,0.0030520014
3586,3276,0.0014086161
2883,3497,7.0430804E-4
2883,2410,0.0012912314
2189,2410,0.0011738467
2189,1966,0.0035215402
2540,304,0.0025824627
3108,1584,0.0014086161
3108,727,7.0430804E-4
3793,2994,0.0011738467
2284,2694,0.0014086161
2284,1245,0.0012912314
2284,2170,8.216927E-4
2753,3163,0.0021129241
2753,3889,0.0016433854
2753,2654,0.0048127715
2753,3939,0.017959854
2753,3416,0.0026998473
2753,3607,8.216927E-4
2753,665,0.0026998473
2753,3848,0.0014086161
2753,867,7.0430804E-4
2753,3947,0.0021129241
2753,636,0.0010564621
2753,712,0.0014086161
2753,968,7.0430804E-4
2753,2677,0.0015260007
2753,1143,0.0016433854
2753,2951,0.0010564621
2753,316,0.0011738467
2753,2912,0.0018781547
2753,2921,0.0018781547
2753,2778,9.3907735E-4
2753,3760,7.0430804E-4
2753,3705,0.0030520014
2753,234,0.0019955393
2753,221,0.0014086161
2753,2229,0.0019955393
2753,2283,0.0014086161
2753,3773,0.037093557
2753,3678,8.216927E-4
2753,3868,0.0015260007
2753,3165,0.0014086161
2753,689,0.0025824627
2753,1748,0.0010564621
2753,954,8.216927E-4
2753,2794,9.3907735E-4
2753,3142,8.216927E-4
2753,186,7.0430804E-4
2753,767,0.0014086161
2753,1152,0.0015260007
2753,3069,0.0016433854
2753,3429,0.0010564621
2753,3115,0.0014086161
2753,3978,9.3907735E-4
2753,4011,8.216927E-4
2753,1683,8.216927E-4
2753,1452,0.0010564621
2753,1434,0.0016433854
2753,719,0.0014086161
2753,518,0.0017607701
2753,478,8.216927E-4
2753,669,7.0430804E-4
2753,3150,0.0010564621
1473,3947,0.0015260007
881,3427,0.0010564621
881,2977,0.003873694
3186,1454,0.0024650781
45,2571,7.0430804E-4
507,893,0.0028172322
1963,3038,0.0025824627
309,3241,0.0011738467
309,2250,0.0017607701
309,1157,9.3907735E-4
1734,3889,0.0035215402
1734,3302,0.010329851
1734,39,7.0430804E-4
1734,1442,8.216927E-4
1734,776,0.0030520014
1734,2694,0.0031693862
1734,529,8.216927E-4
1734,763,7.0430804E-4
1734,2593,0.0032867708
1734,1998,9.3907735E-4
1734,145,0.0010564621
1734,3736,0.0024650781
1734,1763,8.216927E-4
1734,2813,0.0010564621
1734,2531,8.216927E-4
1734,248,0.0012912314
1734,211,7.0430804E-4
1734,684,0.0011738467
1734,571,0.0012912314
1734,1452,0.0018781547
1734,2175,7.0430804E-4
1734,134,0.0050475406
3565,1686,0.0016433854
1733,2593,0.0014086161
1733,69,7.0430804E-4
1733,2526,0.0019955393
1733,578,0.0012912314
1733,799,8.216927E-4
1733,1704,0.011034159
3230,3834,0.0012912314
3230,2570,0.0014086161
2113,3038,0.0031693862
2153,39,0.0018781547
824,2593,0.0012912314
4030,930,0.0023476933
2568,413,0.0031693862
2568,2006,7.0430804E-4
2568,2593,0.0016433854
2568,3312,0.0019955393
2568,3736,0.0018781547
2568,1566,0.0016433854
2568,818,7.0430804E-4
2568,785,0.0010564621
2568,248,0.0010564621
2568,3888,0.0012912314
2568,2474,8.216927E-4
2568,2746,8.216927E-4
2568,2338,0.0024650781
2568,1091,0.0018781547
2568,2928,0.0011738467
2568,3522,7.0430804E-4
2841,427,0.0012912314
2313,3096,0.0012912314
392,799,0.0015260007
1321,1494,9.3907735E-4
3653,529,0.0024650781
3945,1648,0.0024650781
2442,285,0.0016433854
1987,1648,9.3907735E-4
1987,2067,0.0010564621
1987,486,8.216927E-4
1987,2654,0.0010564621
1987,3790,0.0072778496
1987,3349,0.0056344643
1987,3531,0.0029346168
1987,529,8.216927E-4
1987,2744,0.0010564621
1987,1115,0.0056344643
1987,960,0.0012912314
1987,2410,0.0010564621
1987,2943,9.3907735E-4
1987,6,7.0430804E-4
1987,2335,0.0011738467
1987,3856,9.3907735E-4
1987,2678,0.0015260007
1987,898,0.0019955393
1987,76,0.0012912314
1987,571,0.0061040027
1987,3822,7.0430804E-4
1987,2337,0.0011738467
1987,3436,0.0025824627
1987,1842,0.0010564621
1987,2829,0.010212466
1987,3575,0.0016433854
1987,2167,0.0010564621
1987,150,0.0011738467
1987,332,8.216927E-4
1987,3056,9.3907735E-4
1987,1864,8.216927E-4
1987,2570,0.0019955393
1987,836,0.0061040027
1987,3873,0.0017607701
1987,3317,0.0011738467
1987,1377,0.0023476933
813,3736,0.0011738467
3570,1478,9.3907735E-4
3570,885,0.0015260007
2602,1044,0.0018781547
2477,2694,0.0010564621
851,150,8.216927E-4
3360,1297,0.0015260007
3360,404,7.0430804E-4
3360,1328,0.0021129241
1820,2410,0.0016433854
399,1832,0.0012912314
399,874,0.0012912314
399,3115,0.0026998473
399,1455,0.0012912314
2296,2593,8.216927E-4
2296,3378,9.3907735E-4
2110,2908,0.0015260007
1811,2474,8.216927E-4
1342,2571,0.0012912314
2457,3018,0.0021129241
1968,1515,8.216927E-4
1802,3348,0.0012912314
94,3276,0.0021129241
94,2558,0.0012912314
2775,3285,0.0015260007
3011,2242,0.0011738467
3011,1515,0.0023476933
2863,3349,9.3907735E-4
